Instrument Code 1,Customer_No,고객이름,장비명,시리얼넘버,지역,시/도,주소,고객설치일,워런티종료일,옵타입종료일,사용년,옵션
6206,912634,예스병원 용인분당점,OPMI VARIO,6206102896,경기,용인시,용구대로 2736(죽전동),,,,11.1,None
6206,939628,서울나우병원,OPMI VARIO,6629320919,경기,안양시,"시민대로 372 (관양동, 평촌서울나우병원)",,,,10.3,None
6206,983801,의료법인 진주복음병원,OPMI VARIO,6629321827,경남,진주시,진양호로 370(신앙동),,,,8.9,None
6206,987488,세란병원,OPMI VARIO,519095,서울,종로구,"통일로 256, 1층 (무악동)",,,,16.3,None
6206,987583,의료법인 나누리의료재단,OPMI VARIO,512852,인천,부평구,장제로 156(부평동),,,,14.6,None
6206,987982,(재) 광주기독병원,OPMI VARIO,400936,광주,남구,양림로 37(양림동),,,,22.1,None
6206,987982,(재) 광주기독병원,OPMI VARIO,460254,광주,남구,양림로 37(양림동),,,,19.9,None
6206,988312,생생병원,OPMI VARIO,6629321789,경기,부천시,"경인옛로 3, 5~8층, 1001호(소사본동, 소사메디파크)",,,,8.7,None
6207,1144742,예일안과,OPMI VISU 150,411629,경기,의왕시,"계원대학로 2, 롯데프라자 2층",,,,21.9,None
6207,606750,미소안과,OPMI VISU 150,411700,경기,부천시,"고강동 346, 유진프라자4층",,,8/15/2024,15.4,None
6207,887006,구갈서울안과,OPMI VISU 150,425768,경기,용인시,"구갈동 352, 메가타운302호",,,,15.4,None
6209,2005118,W치과,OPMI PROergo,6628186793,부산,남구,"수영로 323, 4층 402호",,,,5.4,None
6209,672357,이철희치과의원,OPMI PROergo,6209101951,전북,전주시,"삼천동1가 585-10, 세창@상가",,,,10.2,None
6209,940655,상쾌한이비인후과,OPMI PROergo,6628185105,제주,제주시,동광로 124(일도이동 기봉빌딩),,,,11.2,None
6210,1186614,하나이비인후과병원,OPMI SENSERA,6210101016,서울,강남구,역삼로 245(역삼동),,,,14.6,None
6210,2016809,올바로병원,OPMI SENSERA,6628504180,서울,서초구,명달로 102,,,,18.4,None
6210,417510,서울아산병원,OPMI SENSERA,401722,서울,송파구,올림픽로43길 88(풍납동),,,,5.4,None
6210,528924,국립과학수사연구소,OPMI SENSERA,6210101916,강원,원주시,입춘로 10(반곡동),,,,10.8,None
6211,1960571,홍천아산병원,OPMI PENTERO,6631401726,강원,홍천군,홍천읍 산림공원1길 17,,,,14.6,None
6211,528643,(의)한라의료재단,OPMI PENTERO,6631461640,제주,제주시,도령로 65(연동),,,,13.6,None
6212,1005779,양산안과의원,OPMI VISU 140,6628502921,경남,양산시,중앙로 143,,,,19.4,None
6212,1181447,이안과 의원,OPMI VISU 140,6628503617,서울,구로구,"구로중앙로 217, 지하1층,5층~8층(구로동)",,,,16.6,None
6212,1184481,서울빛안과의원,OPMI VISU 140,6212403647,서울,도봉구,"도봉로 476, 207호, 417호, 418호(창동, 삼성쉐르빌퍼스티)",,,,5.4,None
6212,1320478,글로리서울안과의원,OPMI VISU 140,6212403465,서울,서초구,"서초대로74길 3, 2~6층",,,4/13/2028,20.2,None
6212,1320478,글로리서울안과의원,OPMI VISU 140,6212404348,서울,서초구,"서초대로74길 3, 2~6층",,,4/13/2028,16.3,None
6212,1968732,유안과의원,OPMI VISU 140,6212403595,인천,강화군,강화읍 관청리 491-13(2층),,,,19.7,None
6212,600965,김안과의원,OPMI VISU 140,6212403624,충북,청주시,사창동 151-3,,,11/30/2025,19.5,None
6212,672364,성모안과,OPMI VISU 140,6212403675,세종,세종시,조치원읍 정리 91-6,,,,19.3,None
6213,,,OPMI VISU 160,6213105340,,,,,,,14.3,None
6213,,,OPMI VISU 160,6213404402,,,,,,,18.4,None
6213,,,OPMI VISU 160,6628503491,,,,,,,19,None
6213,1148256,서울온안과의원,OPMI VISU 160,6628185341,서울,은평구,"통일로 750, 3층(불광동)",,,,2.2,None
6213,2029490,하늘안과,OPMI VISU 160,6213405014,경기,파주시,"금빛로 24-27, 3층 301-302호 (금촌동 제일메디컬)",,,,16.3,None
6213,600965,김안과의원,OPMI VISU 160,6213105288,충북,청주시,사창동 151-3,,,11/30/2025,14.5,None
6213,613046,권안과의원,OPMI VISU 160,425979,충북,음성군,금왕읍 무극로 276-1,,,,21.1,None
6213,705542,의료법인 석경 의료재단,OPMI VISU 160,6213404776,경기,시흥시,공단1대로 237(정왕동 센트럴 병원),,,,17,None
6213,806168,의정부서울안과의원,OPMI VISU 160,6213404103,경기,의정부시,"의정부동 235-17, 미림프라자 405",,,,19,None
6213,860540,민들레안과,OPMI VISU 160,6213405083,충북,보은군,보은읍 삼산리 16,,,,13.8,None
6213,936135,아산충무병원,OPMI VISU 160,6213105534,충남,아산시,문화로 381(모종동),,,,11.6,None
6213,948748,심안과,OPMI VISU 160,6213404231,대전,서구,"도안동로 3, A동 304호 305호 (가수원동 리더스프라자)",,,,18.8,None
6213,983899,의료법인혜명심의료재단,OPMI VISU 160,6213405038,울산,남구,"월평로171번길 13, 울산병원",,,,16.2,None
6215,1038119,최안과의원,OPMI Lumera / OPMI L,6215145749,경남,김해시,"가락로 19, 7,8층 (부원동 아름다운뉴욕메디컬센터)",,,11/29/2025,11.9,None
6215,1181447,이안과 의원,OPMI Lumera / OPMI L,6215141005,서울,구로구,"구로중앙로 217, 지하1층,5층~8층(구로동)",,,6/24/2024,17.3,None
6215,1977973,씨케이(CK)성모안과의원,OPMI Lumera / OPMI L,6215141209,서울,서초구,"강남대로 563, 6, 7층 (잠원동, 페이토플라자)",,,10/13/2023,7.4,None
6215,688920,밝은세상안과,OPMI Lumera / OPMI L,6215121520,부산,부산진구,"부전동 257-3, 아이온시티8~11층",,,10/9/2026,5.5,None
6215,774019,경기도립의료원,OPMI Lumera / OPMI L,6215101757,경기,수원시,정자동 886-9,,,,11.3,None
6215,980257,문안과의원,OPMI Lumera / OPMI L,6215121393,경기,수원시,정조로 762 (팔달로3가),,,5/31/2026,9,None
6216,,,OPMI Lumera i,6633121651,,,,,,,14.6,None
6216,1011433,성모안과,OPMI Lumera i,6633124640,경기,의정부시,"평화로 561, 2,3,4층(의정부동)",,,,2.3,None
6216,1108563,강남신세계안과,OPMI Lumera i,6633125058,서울,강남구,"강남대로 476, 14층 (논현동 urbanhive)",,,,3.9,None
6216,1146668,영종신세계안과의원,OPMI Lumera i,6633126693,인천,중구,"하늘중앙로 193, 4층 405호(중산동, 조양타워)",,,,3.1,None
6216,1162373,의료법인 아인의료재단,OPMI Lumera i,6633126855,인천,미추홀구,"경인로 372, 201동 지하1층, 지상3층~13층(주안동, 포레나 미추홀)",,,11/13/2023,2.5,None
6216,1169172,제일안과의원,OPMI Lumera i,6633127836,인천,남동구,"인하로507번길 4, 2층 201호,202호(구월동, 한성빌딩)",,,,2.4,None
6216,1853817,서울삼성안과,OPMI Lumera i,6633125777,충남,아산시,"모종로 5, 501호 (모종동)",,,,7.5,None
6216,634669,눈에미소안과,OPMI Lumera i,193464,서울,강남구,"강남대로 364, 7 8층 (역삼동 미왕빌딩)",,,,7,None
6216,807199,수안과의원,OPMI Lumera i,6633121361,제주,제주시,"중앙로 286, 3층(이도이동)",,,12/24/2026,14.6,None
6216,829092,누네안과병원,OPMI Lumera i,6633126040,서울,강남구,"테헤란로 408, 11층~19층 (대치동 대치빌딩)",,,7/31/2027,5.3,None
6216,957209,한마음안과,OPMI Lumera i,6633124641,서울,광진구,"면목로 127, 2층 201호 (중곡동 신성그랜드타워)",,,,9.7,None
6216,978880,하늘안과의원,OPMI Lumera i,6633126032,서울,서초구,강남대로 509(반포동),,,6/10/2026,7,None
6216,991337,강남서울밝은안과,OPMI Lumera i,6633125080,서울,강남구,"강남대로 390, 18층 (역삼동)",,,,8.7,None
6217,1162373,의료법인 아인의료재단,OPMI Lumera 700,6634148644,인천,미추홀구,"경인로 372, 201동 지하1층, 지상3층~13층(주안동, 포레나 미추홀)",,,11/13/2023,3.6,None
6217,1188563,서울삼성안과,OPMI Lumera 700,6634146990,서울,광진구,"천호대로 670, 지하1층, 지상1층(구의동, 썬-타워빌딩)",,,,1.7,None
6217,1855807,아이백안과의원,OPMI Lumera 700,144382,대구,중구,"동덕로 106-4, 1층~4층",,,7/3/2027,7.2,None
6217,1883858,카이안과,OPMI Lumera 700,6634146819,서울,강남구,"테헤란로 326, 12층 1201호 (역삼동 역삼 아이타워)",,,,3.1,None
6217,529235,의료법인청운의료재단,OPMI Lumera 700,6634145364,대전,중구,대종로 468(대흥동),,,,7.6,None
6217,531090,충북대학교병원,OPMI Lumera 700,120147,충북,청주시,개신동 62,,,3/1/2021,7.2,None
6217,594314,천안서울안과의원,OPMI Lumera 700,6634146604,충남,천안시,"불당25로 176, 6층 610호 (불당동 율곡스퀘어)",,,,6,None
6219,528786,고려대학교의료원,OPMI PENTERO 900,144314,서울,성북구,고려대로 73(안암동 5가),,,3/28/2021,7.2,None
6223,528958,(재)포항성모병원,KINEVO 900,6640124547,경북,포항시,대잠동길 17(대잠동),,,5/1/2027,1.1,None
6223,987982,(재) 광주기독병원,KINEVO 900,6640122069,광주,남구,양림로 37(양림동),,,9/8/2027,5.9,None
6225,1192665,강북으뜸병원,TIVATO 700,Not assigned,서울,강북구,"도봉로 187, 대흥빌딩(미아동)",,,,1.4,None
6227,528780,건국대학교병원,OPMI ARTEVO 800,6647102021,서울,광진구,능동로 120-1 (화양동),,,4/19/2024,4.1,None
6909,1102137,눈애안과의원,Callisto eye,6909261802,인천,부평구,"마장로 338, 5층(산곡동)",,,,3.4,None
6909,1105341,성모 진 안과의원,Callisto eye,6909283319,서울,서초구,"강남대로 337, 4층 5층 (서초동 337)",,,,3,None
6909,1149639,서울신세계안과의원,Callisto eye,6909283165,서울,강북구,"도봉로 52, 4,5층(미아동)",,,,3,None
6909,1173588,힐링안과,Callisto eye,6909261204,서울,강남구,"강남대로 470, 10,11층(역삼동, 808타워)",,,,5,None
6909,1189848,굿모닝성모안과의원,Callisto eye,6909200131,부산,부산진구,"새싹로 2, 5층(부전동)",,,,7,None
6909,1308443,김교수안과,Callisto eye,6909285050,충남,천안시,"만남로 64, 2층 202호,203호",,,,0.9,None
6909,1322886,밝은누리안과병원,Callisto eye,6909261741,대전,서구,"둔산로 61, 4층",,,,4,None
6909,1960289,서울신세계안과의원,Callisto eye,6909200143,경기,의정부시,"태평로73번길 55, B1 3 4 층 (의정부동)",,,7/31/2025,6.9,None
6909,1983792,압구정안과의원,Callisto eye,6909283002,서울,서초구,"강남대로 597, 4층 (잠원동 진미선빌딩)",,,,3.5,None
6909,2001586,삼성미라클안과의원,Callisto eye,6909142313,충남,천안시,"충무로 125, 2층 (쌍용동)",,,,7.5,None
6909,2008543,온누리안과병원,Callisto eye,6909272025,전북,전주시,백제대로 325(중화산동2가),,,9/30/2025,9.7,None
6909,2008543,온누리안과병원,Callisto eye,6909272048,전북,전주시,백제대로 325(중화산동2가),,,9/30/2025,4.4,None
6909,2029746,에스앤유안과의원,Callisto eye,6909283238,서울,강남구,"강남대로 624, 지상3층전부 도산대로1길13 지상3층전부 (신사동 ICT TOWER)",,,9/30/2025,3.1,None
6909,417510,서울아산병원,Callisto eye,6909261345,서울,송파구,올림픽로43길 88(풍납동),,,,6.6,None
6909,528573,동국대학교의료원(경주),Callisto eye,6909240664,경북,경주시,동대로 87(석장동),,,,5.6,None
6909,528780,건국대학교병원,Callisto eye,6909261778,서울,광진구,능동로 120-1 (화양동),,,,4.1,None
6909,528942,인제대학교 부산백병원,Callisto eye,6909142345,부산,부산진구,복지로 75(개금동),,,,7.3,None
6909,529226,공안과병원,Callisto eye,6909240689,서울,강동구,풍성로37길 45(성내동),,,,5.9,None
6909,529739,인제대학교 일산백병원,Callisto eye,6909142425,경기,고양시,주화로 170(대화동),,,,6.9,None
6909,541036,한길의료재단 한길안과병원,Callisto eye,6909141977,인천,부평구,부평동 543-36,,,,8.7,None
6909,551726,연수김안과의원,Callisto eye,6909240663,인천,연수구,"컨벤시아대로 165, 3층 5층 (송도동 동북아무역센터)",,,6/30/2026,6,None
6909,551726,연수김안과의원,Callisto eye,6909261363,인천,연수구,"컨벤시아대로 165, 3층 5층 (송도동 동북아무역센터)",,,6/30/2026,5,None
6909,596405,제이씨빛소망안과,Callisto eye,6909121211,서울,영등포구,"국제금융로6길 33, 맨하탄빌딩 6층 (여의도동 36-2)",,,,8.3,None
6909,634185,소중한빛안과,Callisto eye,6909283200,대전,서구,"탄방동 90-1, 상아빌딩2층",,,1/10/2027,3.2,None
6909,684482,이안안과,Callisto eye,6909241025,서울,중구,"남대문로5가 84-11, 연세재단세브란스 빌딩1층",,,,5.3,None
6909,779480,천안김안과 천안역본점 의원,Callisto eye,6909200244,충남,천안시,중앙로 92(원성동),,,,6.5,None
6909,823326,아이리움안과의원,Callisto eye,Not assigned,서울,강남구,"강남대로 388, 701호(역삼동)",,,4/30/2020,6.9,None
6909,857262,의료법인 세경의료재단 새빛안과병원,Callisto eye,6909142178,경기,고양시,중앙로 1065(백석동),,,,8.1,None
6909,912632,신세계안과의원,Callisto eye,Not assigned,광주,서구,죽봉대로 92(광천동),,,12/31/2025,4.7,None
6909,919196,온누리스마일안과의원,Callisto eye,6909272021,서울,서초구,"서초대로77길 3, 지하2층(서초동, 아라타워)",,,9/30/2025,3.6,None
6909,956360,파티마안과의원,Callisto eye,6909200160,경남,창원시,"원이대로 320, 401 호 (대원동)",,,,6.8,None
6909,957158,에스안과의원,Callisto eye,6909261274,경기,안산시,"고잔로 76, 401 404 405호 (고잔동 영풍빌딩)",,,3/9/2028,5,None
6909,969177,청춘안과의원,Callisto eye,Not assigned,부산,동래구,"명륜로103번길 19, 1 2 3 4 5 (명륜동)",,,1/14/2027,9.1,None
7002,,,Forum,Not assigned,,,,,,,7.5,None
7002,1000741,아이봄안과,Forum,Not assigned,충남,아산시,"배방읍 배방로14번길 9, 5층",,,,0.2,None
7002,1003151,분당연세독수리안과의원,Forum,Not assigned,경기,성남시,서현로210번길 20(서현동 코코프라자3층),,,7/27/2027,10.4,None
7002,1005875,밝은눈안과의원,Forum,Not assigned,서울,서초구,"강남대로 465, 15층 (서초동 교보빌딩)",,,,0.4,None
7002,1011958,푸른세상안과 파주점,Forum,Not assigned,경기,파주시,"청암로17번길 33, 6층604호 (목동동 현대메디칼프라자)",,,5/24/2024,6.9,None
7002,1030429,우리안과의원,Forum,Not assigned,강원,원주시,"시청로 31, 2~5층(무실동)",,,2/14/2029,13.4,None
7002,1036972,연세우리안과,Forum,Not assigned,서울,노원구,"동일로203가길 29, 207호 208호 209호 210호 211호 212호 (중계동)",,,2/21/2028,5.4,None
7002,1038119,최안과의원,Forum,Not assigned,경남,김해시,"가락로 19, 7,8층 (부원동 아름다운뉴욕메디컬센터)",,,11/29/2025,15.4,None
7002,1044455,새봄안과의원,Forum,Not assigned,대전,유성구,"계룡로 114, 7층 (봉명동 비와이씨 유성빌딩)",,,,15.4,None
7002,1102137,눈애안과의원,Forum,Not assigned,인천,부평구,"마장로 338, 5층(산곡동)",,,,4.1,None
7002,1104842,서울탑안과의원,Forum,Not assigned,충북,청주시,"강서로 122, 101호 (강서동)",,,,5.4,None
7002,1106873,모래내 서울 안과의원,Forum,Not assigned,인천,남동구,"구월로 284, 2층 201호 (구월동 구월프라자)",,,,4,None
7002,1108226,잘보는성모안과의원,Forum,Not assigned,인천,미추홀구,"낙섬중로 101, 3층 (용현동 용현2동 행정복지센터)",,,,5.4,None
7002,1109879,익산푸른안과의원,Forum,Not assigned,전북,익산시,선화로 88,,,,5.4,None
7002,1111497,용인밝은안과,Forum,Not assigned,경기,용인시,"포곡읍 포곡로 97-4, 2층 201, 202호",,,,3.8,None
7002,1114836,퍼스트삼성안과,Forum,Not assigned,서울,서초구,"서초대로78길 22, 5층,6층(서초동, 홍우제2빌딩)",,,,3.7,None
7002,1116720,의료법인 누네의료재단,Forum,Not assigned,경기,남양주시,"진접읍 해밀예당1로 28, 4,5층(진접농협)",,,7/31/2025,3.4,None
7002,1118240,중앙대학교광명병원,Forum,Not assigned,경기,광명시,덕안로 110(일직동),,,,3.3,None
7002,1129102,군산삼성안과의원,Forum,Not assigned,전북,군산시,"조촌로 131, 3층 303호 304호 305호(조촌동)",,,,5.4,None
7002,1138179,고상준안과,Forum,Not assigned,전북,군산시,"궁포3로 5, 301호 302호 303호",,,3/14/2028,3.4,None
7002,1139063,서울안과,Forum,Not assigned,전남,목포시,"비파로 106(상동, 삼성전자사옥)",,,,5.4,None
7002,1139440,영등포 원안과,Forum,Not assigned,서울,영등포구,"경인로 841, 3층(영등포동4가)",,,,0.9,None
7002,1140781,비앤씨안과의원,Forum,Not assigned,경기,고양시,"화정로 65-1, 2층 202호,203호(화정동, 우리프라자)",,,,0.9,None
7002,1142293,강남이오스안과의원,Forum,Not assigned,서울,서초구,"강남대로 355, 19층, 20층(서초동, 삼성화재 서초사옥)",,,,5.4,None
7002,1143026,잠실 소중안 안과의원,Forum,Not assigned,서울,송파구,"석촌호수로 61, 3층 304호 일부(잠실동, 트리지움상가)",,,,2.1,None
7002,1143033,모두의 안과 의원,Forum,Not assigned,대전,서구,"대덕대로 238, 301호(둔산동)",,,10/15/2027,5.4,None
7002,1143975,연세봄안과의원,Forum,Not assigned,경기,하남시,"미사강변동로 100-1, 미사역 파라곤스퀘어 6층 601~606호(망월동)",,,7/9/2027,6.9,None
7002,1144655,타임안과의원,Forum,Not assigned,서울,구로구,"경인로 387, 5층 전체(고척동)",,,,3,None
7002,1147849,일점영안과의원,Forum,Not assigned,대전,중구,"계룡로 935, 1~3층(대사동)",,,,0.6,None
7002,1148255,센트럴 윤길중 안과,Forum,Not assigned,광주,서구,"죽봉대로 62, 2층 201호~205호(농성동)",,,,2.9,None
